Crash ID,Record Type,Serial #,Crash Month,Crash Day,Crash Year,Week Day Code,Crash Hour,County Code,City Section ID,Urban Area Code,Functional Class Code,NHS Flag,Highway Number,Highway Suffix,Roadway Number,Highway Component,Mileage Type,Connection Number,Linear Reference System (LRS),Latitude Degrees,Latitude Minutes,Latitude Seconds,Longitude Degrees,Longitude Minutes,Longitude Seconds,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Special Jurisdiction,Jurisdiction Group,Street Number,Nearest Intersecting Street Number,Intersection Sequence Number,Distance from Intersection,Direction From Intersection,Milepoint,Posted Speed Limit,Road Character,Off Roadway Flag,Intersection Type,Intersection Related Flag,Roundabout Flag,Driveway Related Flag,Number of Lanes,Number of Turning Legs,Median Type,Impact Location,Crash Type,Collision Type,Crash Severity,Weather Condition,Road Surface Condition,Light Condition,Traffic Control Device (TCD),TCD Functional Flag,Investigating Agency,Crash Level Event 1 Code,Crash Level Event 2 Code,Crash Level Event 3 Code,Crash Level Cause 1 Code,Crash Level Cause 2 Code,Crash Level Cause 3 Code,School Zone Indicator,Work Zone Indicator,Secondary Crash Indicator,Alcohol-Involved Flag,Drugs Involved Flag,Crash Marijuana Involved Flag,Speed Involved Flag,Crash Level Hit & Run Flag,Population Range Code,Road Control,Route Type,Route Number,Region ID,District ID,Segment Marker ID,Segment Point LRS Measure,Unlocatable Flag,Total Vehicle Count,Total Fatality Count,Total Suspected Serious Injury (A) Count,Total Suspected Minor Injury (B) Count,Total Possible Injury (C) Count,Total Non-Fatal Injury Count,Total Un-Injured  Children Age 00-04,Total Un-Injured Persons,Total Pedestrian Count,Total Pedestrian Fatality Count,Total Pedestrian Non-Fatal Injury Count,Total Pedalcyclist Count,Total Pedalcyclist Fatality Count,Total Pedalcyclist Non-Fatal Injury Count,Total Unknown Non-Motorist Count,Total Unknown Non-Motorist Fatality Count,Total Unknown Non-Motorist Injury Count,Total Vehicle Occupant Count,Total Count of Persons Involved,Total Persons Using Safety Equipment  ,Total Persons Not Using Safety Equipment,Total Persons Safety Equipment Use Unknown,Vehicle Ownership Code,Vehicle Special Use Code,Vehicle Type Code,Emergency Use Flag,Number of Trailers,Vehicle Movement Code,Vehicle Travel Direction From,Vehicle Travel Direction To,Vehicle Action Code,Vehicle Cause 1 Code,Vehicle Cause 2 Code,Vehicle Cause 3 Code,Vehicle Event 1 Code,Vehicle Event 2 Code,Vehicle Event 3 Code,Vehicle Exceeded Posted Speed Flag,Vehicle Hit & Run Flag,Safety Equipment Used Quantity,Safety Equipment Un-used Quantity,Safety Equipment Use Unknown Quantity,Vehicle Occupant Count,Vehicle Striking Flag,Participant Type Code,Participant Hit & Run Flag,Public Employee Flag,Sex,Age,Driver License Status,Driver Residence Status,Injury Severity,Participant Safety Equipment Use Code,Airbag Deployment,Non-Motorist Movement Code,Non-Motorist Travel Direction From,Non-Motorist Travel Direction To,Non-Motorist Location,Participant Action,Participant Error 1 Code,Participant Error 2 Code,Participant Error 3 Code,Participant Cause 1 Code,Participant Cause 2 Code,Participant Cause 3 Code,Participant Event 1 Code,Participant Event 2 Code,Participant Event 3 Code,BAC Test Results Code,Alcohol Use Reported,Drug Use Reported,Participant Marijuana Use Reported,Participant Striker Flag
1846707,1,2479,3,24,2019,1,10,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.66,-122,34,38.2,0,,1940,5084,1,,7,5.16,35,3,0,,0,0,0,4,,0,4,C,3,4,1,1,1,99,1,5,1,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_21074,,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846797,1,2538,3,25,2019,2,6,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.43,-122,37,21.37,0,,1940,5039,1,,9,2.91,35,1,0,1,0,0,0,0,0,,1,H,6,4,3,2,4,1,1,5,,,,2,4,,,,0,0,0,0,9,2,US,26,1,02B,293_19721,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846812,1,2540,3,25,2019,2,13,26,245,57,14,1,26,,1,0,0,,002600100S00,45,30,5.59,-122,39,31.76,0,,1940,5007,1,,9,1.1,35,1,0,1,0,0,0,0,0,,3,H,6,4,3,2,1,99,1,0,,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_6796,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846840,1,2561,3,20,2019,4,16,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.67,-122,34,43.34,0,,1940,5082,1,,7,5.04,35,1,0,1,0,0,0,0,0,,5,E,3,4,1,1,1,1,1,0,6,13,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_21461,,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846965,1,2604,3,28,2019,5,21,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,47.88,-122,32,49.65,0,,1940,5112,1,,3,6.75,35,3,0,,0,0,0,2,,0,4,C,5,4,3,2,2,99,1,3,,,,13,,,0,0,0,0,0,1,9,2,US,26,1,02B,293_13269,,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847023,1,7129,8,6,2019,3,9,26,247,57,16,0,26,,2,0,0,,002600200S00,45,30,10.97,-122,40,35.99,0,,1303,2614,1,,9,0.09,35,1,0,3,0,0,0,0,0,,2,H,6,4,1,1,1,4,1,3,,,,27,2,,0,0,0,0,0,0,9,2,US,26,1,02B,293_6878,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847026,1,7130,8,6,2019,3,12,26,245,57,11,1,26,,1,0,0,,002600100S00,45,29,50.6,-122,33,59.51,0,,1940,9719,1,,7,5.69,35,1,0,3,0,0,0,0,0,,5,F,6,4,1,1,1,1,1,0,,,,8,,,,,0,0,0,0,9,2,US,26,1,02B,293_12196,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847080,1,2651,3,29,2019,6,10,26,83,57,14,1,26,,1,0,0,,002600100S00,45,29,19.94,-122,24,2.94,0,,1534,8411,1,,3,14.58,45,1,0,3,0,0,0,0,2,,9,E,3,4,1,1,1,23,1,0,,,,29,,,,,0,0,0,0,8,4,US,26,1,02C,293_767,,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847084,1,7161,8,5,2019,2,11,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,51.15,-122,37,5.09,0,,1940,5043,2,,3,3.11,35,1,1,3,0,0,0,0,0,,6,8,9,4,1,1,1,1,1,3,40,62,13,32,27,,0,0,0,0,0,0,9,2,US,26,1,02B,293_20034,,0,2,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847184,1,11377,7,29,2019,2,7,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,49.25,-122,37,35.86,0,,1940,5036,1,,7,2.71,35,3,0,,0,0,0,4,,0,3,C,5,4,1,1,1,99,1,5,,,,13,,,,,0,0,0,0,9,2,US,26,1,02B,293_19139,,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847234,1,6952,7,31,2019,4,15,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,47.76,-122,33,44.47,0,,1940,5099,1,,3,5.99,35,3,0,,0,0,0,2,,0,4,E,3,4,1,1,1,99,1,5,13,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_21203,,0,3,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,4,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847302,1,6881,7,29,2019,2,17,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,49.03,-122,37,39.72,0,,1940,6035,1,,9,2.66,35,1,0,3,0,0,0,0,0,,2,B,6,4,1,1,1,4,1,3,,,,2,,,,,0,0,0,1,9,2,US,26,1,02B,293_17099,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847308,1,6880,7,29,2019,2,21,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.73,-122,38,9.47,0,,1940,5029,1,,8,2.25,35,2,0,,0,0,0,4,,0,6,B,-,4,1,1,2,0,1,3,,,,27,2,,0,0,0,0,0,1,9,2,US,26,1,02B,293_13691,,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847313,1,2724,3,31,2019,1,20,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.63,-122,34,14.17,0,,1940,5090,1,,7,5.49,35,1,0,1,0,0,0,0,0,,6,C,3,4,1,1,5,99,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_10834,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847332,1,2737,3,29,2019,6,13,26,83,57,14,1,26,,1,0,0,,002600100S00,45,29,19.95,-122,24,2.95,0,,1534,8411,1,,3,14.58,45,1,0,3,0,0,0,0,2,,6,E,3,4,1,1,1,4,1,0,,,,29,,,,,0,0,0,0,8,4,US,26,1,02C,293_767,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847352,1,2821,3,24,2019,1,16,26,247,57,16,0,26,,2,0,0,,002600200S00,45,30,12.76,-122,40,38.27,0,,1303,9905,1,,9,0.01,35,1,0,4,0,0,0,0,0,,2,C,5,4,1,1,1,99,1,0,,,,14,,,,,0,0,0,0,9,2,US,26,1,02B,293_6878,,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847358,1,6873,7,29,2019,2,1,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,49.42,-122,32,17.9,0,,1940,5122,1,,7,7.18,35,3,0,,0,0,0,2,,0,3,E,3,4,1,1,3,11,1,3,13,,,29,,,,1,0,0,0,1,9,2,US,26,1,02B,293_18791,,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847366,1,6872,7,29,2019,2,10,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.59,-122,34,0.21,0,,1940,9715,1,,7,5.68,35,3,0,,0,0,0,4,,1,4,C,3,4,1,1,1,99,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_12196,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847371,1,6869,7,29,2019,2,20,26,245,57,14,1,26,,1,0,0,,002600100S00,45,30,4.17,-122,39,15.17,0,,1567,1940,1,,4,1.32,35,1,0,1,0,0,0,0,2,,9,C,3,4,1,1,5,1,1,0,13,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_12192,,0,3,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847378,1,7294,8,10,2019,7,10,26,245,57,14,1,26,,1,0,0,,002600100S00,45,30,4.17,-122,39,15.17,0,,1567,1940,1,,9,1.32,35,1,0,1,0,0,0,0,0,,1,B,1,4,1,1,1,1,1,5,,,,4,,,,,0,0,0,0,9,2,US,26,1,02B,293_12192,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847385,1,7305,8,9,2019,6,12,26,245,57,14,1,26,,1,0,0,,002600100S00,45,30,4.17,-122,39,15.17,0,,1567,1940,1,,8,1.32,35,1,0,1,0,0,0,0,0,,6,3,0,4,1,1,1,1,1,3,107,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_12192,,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847483,1,2315,7,8,2019,2,15,3,0,0,2,1,26,,1,0,0,,002600100S00,45,22,2.1,-122,8,28.35,0,,,,,,0,31.08,55,3,1,,0,0,0,4,,1,8,8,9,4,1,1,1,0,1,1,43,79,,16,,,0,0,0,0,0,0,,5,US,26,1,02C,293_14987,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847491,1,7296,8,10,2019,7,13,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.57,-122,34,6.56,0,,1940,5092,1,,3,5.59,35,1,0,1,0,0,0,0,0,,5,C,5,4,1,1,1,1,1,5,13,,,13,,,,,0,0,0,0,9,2,US,26,1,02B,293_10834,,0,3,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,7,7,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847500,1,7302,8,8,2019,5,1,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.78,-122,35,23.64,0,,1940,5071,1,,3,4.5,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,2,1,1,3,,,,29,,,0,0,0,0,0,1,9,2,US,26,1,02B,293_20036,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847540,1,2330,7,9,2019,3,11,3,185,68,14,1,26,,1,0,0,,002600100S00,45,24,20.04,-122,17,35.87,0,,1504,426,1,,3,22.61,50,3,0,,0,0,0,4,,0,3,E,3,4,2,1,1,0,1,3,13,,,27,29,,0,0,0,0,0,0,5,4,US,26,1,02C,293_8495,,0,4,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,8,8,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847575,1,6046,7,8,2019,2,15,26,245,57,14,1,26,,2,0,0,,002600200S00,45,29,59.08,-122,38,47.23,0,,1940,5020,1,,7,1.72,35,7,0,,0,0,0,4,,1,6,E,3,4,1,1,1,99,1,0,13,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_22189,,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,6,6,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847667,1,6903,3,25,2019,2,10,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.7,-122,34,47.34,0,,1940,5082,1,,7,4.99,35,3,0,,0,0,1,4,,0,8,B,6,4,1,1,1,99,1,0,,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_21461,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847722,1,3685,4,5,2019,6,7,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.78,-122,35,20.82,0,,1940,5072,1,,7,4.54,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,5,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_19988,,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847889,1,3762,5,2,2019,5,14,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,52.89,-122,31,21.22,0,,1940,5136,1,,2,7.95,35,3,0,,0,0,1,2,,0,6,B,6,4,1,1,1,99,1,0,,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_14853,,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,4,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847898,1,7415,8,14,2019,4,7,26,247,57,16,0,26,,2,0,0,,002600200S00,45,30,10.97,-122,40,35.99,0,,1303,2614,1,,9,0.09,35,1,0,3,0,0,0,0,0,,2,H,6,4,1,1,1,4,1,0,,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_6878,,0,2,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,4,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847900,1,3763,5,2,2019,5,17,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,49.12,-122,32,27.15,0,,1940,5119,1,,7,7.05,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,99,1,0,13,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_17369,,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847935,1,8034,9,4,2019,4,17,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,51.06,-122,36,44.79,0,,1940,5049,1,,3,3.4,35,3,0,,0,0,0,4,,0,3,E,3,4,1,1,1,99,1,0,13,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_2428,,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847949,1,8078,9,5,2019,5,14,26,245,57,14,1,26,,1,0,0,,002600100S00,45,30,5.3,-122,39,20.82,0,,1940,5010,1,,8,1.25,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,1,4,1,5,13,,,16,29,,,,0,0,0,0,9,2,US,26,1,02B,293_10831,,0,3,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847958,1,2369,7,12,2019,6,20,3,0,57,14,1,26,,1,0,0,,002600100S00,45,26,37.79,-122,21,35.06,0,,,,,,0,18.44,55,3,0,,0,0,0,4,,0,3,C,5,4,1,1,1,0,1,0,,,,13,,,,,0,0,0,0,,8,US,26,1,02C,293_760,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848047,1,7447,8,15,2019,5,13,26,247,57,16,0,26,,2,0,0,,002600200S00,45,30,9.87,-122,40,34.42,0,,1303,1697,1,,8,0.12,35,3,0,,0,0,0,3,,1,5,E,3,4,1,1,1,19,1,3,4,10,,7,,,0,0,0,0,0,0,9,2,US,26,1,02B,293_6878,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848054,1,8711,9,19,2019,5,14,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.78,-122,35,23.64,0,,1940,5071,1,,7,4.5,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_20036,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848083,1,8721,9,24,2019,3,15,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,32.03,-122,29,3.43,0,,1940,5174,1,,4,9.89,35,3,0,,1,0,0,3,,1,4,C,5,4,1,1,1,99,1,0,,,,13,,,,,0,0,0,0,9,2,US,26,1,02B,293_17397,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848156,1,8760,9,25,2019,4,18,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,47.67,-122,30,17.86,0,,1940,5154,1,,8,8.84,35,3,0,,0,0,0,2,,0,3,C,3,4,1,1,1,99,1,5,13,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_17373,,0,3,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848222,1,3848,5,4,2019,7,11,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,52.6,-122,38,22.63,0,,1940,5026,1,,8,2.07,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,5,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_14612,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848270,1,9703,9,4,2019,4,9,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,45.39,-122,33,21.57,0,,1940,5104,1,,7,6.31,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_2424,,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848337,1,7541,8,18,2019,1,15,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,41.21,-122,29,47.96,0,,1940,5162,1,,8,9.27,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,3,,,,29,,,,,0,0,0,1,9,2,US,26,1,02B,293_17374,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848347,1,3887,5,6,2019,2,16,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.79,-122,35,20.83,0,,1940,5072,1,,3,4.54,35,1,0,3,0,0,0,0,0,,5,E,3,4,1,1,1,99,1,0,13,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_19988,,0,3,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848359,1,8827,9,28,2019,7,0,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,51.3,-122,31,30.79,0,,1940,5134,1,,9,7.81,35,1,0,3,0,0,1,0,0,,3,B,1,4,1,2,2,4,1,3,87,,,3,,,,1,0,0,0,1,9,2,US,26,1,02B,293_19871,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848489,1,3940,5,7,2019,3,15,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,51.11,-122,36,45.38,0,,1940,5049,1,,9,3.39,35,1,0,1,0,0,0,0,0,,3,H,6,4,1,1,1,90,1,5,,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_2430,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848512,1,3959,5,8,2019,4,17,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.67,-122,34,43.34,0,,1940,5082,1,,3,5.04,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_21461,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848553,1,2485,7,21,2019,1,14,3,185,68,14,1,26,,1,0,0,,002600100S00,45,24,1.36,-122,16,41.56,0,,1904,2109,1,,8,23.45,40,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,0,,,,29,,,,,0,0,0,0,5,4,US,26,1,02C,293_12198,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848565,1,3981,5,1,2019,4,21,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.67,-122,34,43.34,0,,1940,5082,1,,3,5.04,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,2,1,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_21461,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848616,1,4012,5,9,2019,5,19,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,49.36,-122,37,34.31,0,,1940,5036,1,,3,2.73,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,99,1,3,4,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_19139,,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
